idx,move
1224,"[0, 0, 3, 3, 3, 3, 3, 1, 1, 1]"
1061,"[3, 3, 3, 3, 3, 0, 0]"
2095,"[1, 2, 2, 2, 2, 2]"
1793,"[2, 2, 2, 2]"
2783,"[0, 0, 0, 3, 3, 0]"
2885,"[3, 3, 3, 3, 1]"
648,"[3, 1, 1, 1, 1, 1, 2]"
914,"[2, 1, 1, 1, 1, 1]"
959,"[2, 2, 2, 2, 2, 0, 0, 0]"
1487,"[1, 1, 1, 3, 3, 3, 3]"
735,"[1, 1, 2, 2, 2, 2]"
2793,"[3, 3, 3, 3, 3, 0]"
861,"[0, 3, 3, 3, 3, 0, 0]"
2427,"[0, 3, 3, 3, 3, 1]"
2830,"[1, 1, 1, 1]"
1850,"[2, 2, 2, 2, 0]"
1704,"[2, 2, 2, 2, 2, 0, 0, 0, 0]"
2691,"[3, 3, 3, 3, 0, 0, 0, 3]"
705,"[3, 3, 3, 1, 3]"
2588,"[0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 3, 3]"
525,"[2, 2, 2, 2, 2, 0, 0, 1, 1, 0, 0, 3, 3, 1, 1, 1, 1, 1, 2, 2]"
532,"[0, 0, 3, 3, 1, 3, 3, 3, 1]"
2164,"[0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 3]"
1110,"[1, 3, 3, 0, 0, 3, 3]"
2711,"[2, 1, 2, 2, 2]"
770,"[3, 3, 3, 3, 3]"
2458,"[3, 3, 1, 3, 3, 3]"
1168,"[2, 2, 2, 2, 2, 0]"
1555,"[0, 3, 3, 3, 1, 1, 3, 1, 3, 1]"
42,"[0, 0, 0, 0, 2, 2, 2]"
239,"[1, 1, 1, 1, 1]"
1768,"[0, 2, 2, 2, 2, 1, 1]"
1645,"[2, 2, 2, 2, 1]"
978,"[1, 1, 1, 1, 1, 3, 3, 3, 3, 3]"
1022,"[3, 0, 0, 0, 0, 0, 3, 3, 3]"
1154,"[1, 3, 1, 1, 3, 1, 3, 1, 0, 3, 3]"
52,"[0, 1, 2, 3, 1, 2, 2, 2, 2, 2]"
1129,"[2, 2, 0, 0, 0, 0, 0]"
1925,"[3, 3, 3, 3, 3, 0, 0]"
752,"[0, 0, 0, 0, 0, 1, 3]"
438,"[2, 2, 0, 0, 0, 2, 2, 2]"
3259,"[2, 2, 2, 2, 1, 1, 1, 1, 1]"
2725,"[2, 0, 0, 0, 0, 0, 2, 2, 2, 1]"
970,"[1, 1, 1, 1, 1, 2]"
2014,"[2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0]"
692,"[3, 0, 3, 0, 0, 0, 3, 3, 1, 1, 1, 1]"
1510,"[2, 2, 2, 2, 2, 0, 0, 0, 0]"
279,"[2, 0, 0, 0, 0, 0, 3]"
2388,"[2, 1, 0, 2, 2, 2, 2, 0, 0, 0]"
2649,"[0, 0, 3, 3, 0, 0, 0]"
1125,"[1, 1, 1, 1, 3]"
140,"[2, 2, 1, 1, 1, 1]"
1985,"[0, 0, 0, 0, 2, 0, 2]"
3204,"[2, 2, 2, 2]"
238,"[2, 2, 2, 2, 1, 1]"
55,"[1, 1, 1, 1, 1]"
3110,"[1, 3, 3, 3, 3]"
2031,"[3, 3, 3, 3, 0]"
377,"[0, 0, 0, 0, 3, 3, 3, 3, 1]"
1957,"[2, 2, 2, 2, 2, 1]"
217,"[1, 1, 3, 3, 3, 3, 1, 1]"
704,"[1, 3, 3, 3, 3, 3]"
49,"[0, 0, 0, 2, 2, 2, 2, 0, 0]"
2690,"[1, 1, 1, 1, 1, 3]"
2692,"[2, 2, 3, 2, 1, 1, 1, 3, 3, 1, 1]"
88,"[1, 1, 1, 1, 1, 3]"
609,"[2, 1, 1, 1, 1, 2]"
3178,"[2, 2, 0, 0, 0, 0, 2, 2]"
2959,"[0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1]"
315,"[1, 1, 1, 1, 1, 3, 3, 3, 3, 3]"
3018,"[1, 1, 2, 1, 1, 1, 3]"
1829,"[0, 0, 0, 3, 3, 3, 3, 3]"
1003,"[1, 1, 1, 3, 3, 3, 3, 0, 0, 0, 3]"
2462,"[1, 2, 2, 2, 2]"
2388,"[2, 2, 2, 2, 2, 0, 0, 0]"
1813,"[3, 3, 3, 3, 3]"
3266,"[1, 3, 3, 1, 1, 1, 2, 2]"
2424,"[0, 0, 2, 2, 2, 2, 0]"
268,"[2, 0, 0, 0, 2, 2, 2, 2, 0]"
1723,"[3, 0, 0, 0, 0, 3]"
2649,"[0, 0, 0, 0, 3, 3, 0]"
433,"[2, 1, 1, 1, 1, 1, 2, 2, 2, 2]"
2447,"[2, 2, 2, 2, 1]"
1090,"[1, 1, 1, 1, 2, 2]"
2589,"[2, 2, 2, 2, 2, 1, 1, 1, 1]"
2556,"[1, 1, 1, 1, 1, 2, 2]"
1853,"[1, 0, 3, 3, 3, 3, 0, 3]"
1086,"[1, 1, 1, 3, 3, 3, 3, 3]"
486,"[2, 2, 2, 2, 0]"
329,"[3, 3, 3, 3, 1, 1, 1, 1, 3]"
1685,"[0, 3, 3, 3, 1, 3, 3]"
3246,"[1, 1, 1, 1, 1, 2]"
1020,"[0, 2, 2, 0, 2, 2]"
2542,"[3, 3, 3, 3, 1]"
1481,"[1, 3, 3, 3, 3, 3, 1, 1, 1, 2]"
1396,"[2, 2, 2, 2, 2, 0, 0, 0]"
1597,"[0, 3, 3, 3, 3, 3, 1]"
2157,"[2, 2, 2, 2]"
2069,"[2, 2, 0, 2, 2, 2, 0, 0, 0]"
1884,"[1, 3, 3, 3, 3, 3]"
1044,"[3, 3, 3, 0, 0, 0, 0]"
1975,"[1, 3, 3, 3, 3, 3]"
2116,"[3, 3, 3, 3, 0]"
3231,"[2, 2, 0, 0, 0, 0, 0]"
1079,"[3, 3, 3, 3, 3]"
3200,"[2, 2, 1, 1, 1, 1, 2, 2]"
2461,"[0, 2, 2, 2, 2, 0, 0, 0, 0]"
120,"[2, 1, 1, 1, 1, 1, 2]"
1138,"[1, 3, 1, 1, 1]"
1309,"[3, 2, 1, 1, 1, 1, 1]"
2853,"[2, 0, 0, 0, 0]"
2029,"[3, 3, 3, 3, 1, 1, 1, 1, 1]"
2850,"[1, 1, 1, 2, 2, 2, 1]"
1405,"[2, 1, 1, 1, 1, 1]"
234,"[1, 1, 1, 1]"
1287,"[0, 3, 0, 0, 0]"
350,"[1, 1, 1, 1, 1, 3]"
233,"[1, 1, 1, 1]"
1582,"[1, 1, 1, 3, 3, 3, 1, 1, 3]"
374,"[0, 0, 3, 3, 3, 3]"
554,"[0, 3, 0, 3, 3, 3]"
835,"[1, 1, 1, 1, 3, 3, 3, 3]"
524,"[0, 0, 0, 2, 0]"
28,"[3, 3, 1, 1, 1, 1, 1]"
1425,"[2, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2]"
2264,"[0, 0, 0, 0, 0, 2, 2]"
1160,"[1, 1, 1, 3, 1]"
2271,"[3, 3, 3, 3, 1, 3]"
673,"[0, 0, 0, 0, 3]"
3250,"[1, 2, 2, 2, 2, 2]"
1585,"[0, 0, 0, 0, 0, 3, 3, 1]"
1201,"[0, 0, 0, 0, 2, 2, 0, 2, 2, 2]"
1139,"[3, 0, 0, 0, 3, 3, 3, 3]"
2955,"[0, 0, 0, 0, 3, 3, 3, 3, 1]"
2653,"[1, 1, 3, 3, 3, 3, 3, 0]"
2099,"[0, 0, 0, 2, 2, 2, 2]"
648,"[3, 1, 1, 1, 1, 1, 2]"
2137,"[1, 1, 1, 1, 3, 0, 3, 3, 3, 3, 1]"
2004,"[3, 3, 1, 1, 1, 1, 1]"
390,"[1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2]"
668,"[1, 1, 3, 3, 3, 3, 3]"
2163,"[1, 1, 1, 1, 1]"
2634,"[0, 0, 0, 0, 0]"
35,"[3, 1, 3, 3, 3, 0, 0, 0]"
2165,"[2, 2, 2, 2, 2, 1, 1, 1, 1, 3]"
1928,"[2, 1, 1, 1, 1, 3, 3, 3, 1]"
284,"[0, 0, 0, 0, 0]"
2436,"[2, 0, 0, 0, 0, 0]"
1596,"[3, 1, 1, 1, 1, 1]"
899,"[2, 2, 2, 2, 0]"
2497,"[2, 2, 2, 0, 0, 0, 0, 0]"
1269,"[0, 0, 0, 0, 0]"
767,"[3, 1, 1, 1, 1, 1]"
3072,"[1, 1, 1, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0]"
1701,"[2, 0, 0, 0, 0, 0]"
0,"[1, 1, 2, 2, 2, 2]"
1738,"[2, 2, 2, 2, 1, 1, 1, 1, 1, 2]"
3199,"[3, 3, 1, 1, 3, 3, 3, 1, 1]"
2666,"[2, 1, 1, 1, 1, 3]"
486,"[0, 2, 2, 2, 2]"
1647,"[1, 1, 1, 1, 1, 2, 2]"
937,"[3, 3, 3, 3, 3, 1, 1]"
2072,"[1, 1, 1, 1, 1]"
1627,"[3, 0, 0, 0, 0, 3, 3, 3]"
1831,"[1, 1, 3, 3, 3, 3, 3]"
2680,"[3, 3, 3, 0, 0, 3]"
155,"[3, 0, 0, 2, 2, 0, 0, 0]"
3035,"[1, 1, 1, 2, 2, 2, 2, 0]"
532,"[0, 3, 3, 3, 3, 3, 1]"
574,"[2, 2, 2, 2]"
3182,"[2, 2, 2, 2, 0, 0, 0]"
522,"[0, 0, 0, 0, 0, 3]"
2729,"[3, 1, 3, 3, 3, 3, 1]"
1884,"[3, 3, 1, 3, 3, 3]"
553,"[1, 1, 1, 1, 1]"
1505,"[1, 2, 2, 2, 2, 0, 0]"
679,"[2, 0, 0, 0, 3, 3, 3, 0]"
3092,"[1, 1, 2, 2, 2, 2]"
362,"[1, 1, 1, 3, 3, 3, 3, 1]"
259,"[2, 2, 2, 2]"
2944,"[3, 1, 1, 1, 1, 2]"
1997,"[3, 3, 0, 0, 3, 3]"
508,"[3, 3, 3, 3, 1, 1, 1, 1, 1]"
785,"[3, 3, 3, 3, 3, 1, 1, 2]"
334,"[3, 3, 0, 0, 0, 0, 0]"
3205,"[0, 0, 0, 0, 3, 3]"
3154,"[2, 2, 2, 2, 1]"
593,"[3, 3, 3, 3, 1, 1, 1, 1, 1]"
750,"[3, 2, 1, 1, 1, 1, 2, 2]"
1656,"[0, 0, 0, 0, 0, 3, 3, 3]"
1010,"[3, 3, 0, 0, 3, 3, 3]"
3045,"[0, 0, 2, 2, 2, 2, 2, 1]"
945,"[2, 2, 2, 2]"
1783,"[0, 0, 0, 0]"
1124,"[3, 2, 2, 2, 0, 0, 0, 0, 0]"
1818,"[2, 0, 0, 0, 0, 0, 2]"
3197,"[3, 3, 0, 3, 0, 0, 3]"
1629,"[0, 0, 0, 0, 0]"
656,"[0, 0, 0, 2, 2, 2, 2, 2, 1]"
470,"[3, 3, 3, 3, 3]"
573,"[0, 0, 0, 0, 3, 3, 3, 3, 0]"
3116,"[1, 1, 1, 3, 3, 3, 1, 3, 3]"
487,"[2, 2, 1, 1, 1, 1]"
1988,"[2, 2, 1, 1, 2, 2, 1, 2]"
835,"[1, 1, 1, 1, 3, 3, 3, 3]"
2342,"[3, 3, 3, 3, 0, 0, 0, 0, 0]"
3267,"[2, 1, 2, 2, 2, 2]"
2369,"[0, 0, 0, 0, 0]"
2593,"[1, 2, 2, 1, 1, 2, 2, 2, 1]"
2973,"[2, 2, 2, 2]"
2900,"[2, 2, 2, 0, 0, 0, 0, 0]"
1316,"[2, 2, 2, 0, 2, 0, 0, 0]"
1650,"[2, 2, 2, 0, 2, 0, 2]"
2172,"[1, 3, 3, 1, 3, 3]"
2442,"[1, 3, 1, 3, 3, 3, 3, 1, 1, 1]"
3090,"[1, 1, 1, 1, 2]"
2870,"[1, 1, 1, 1, 3]"
2699,"[0, 0, 0, 0]"
2861,"[1, 1, 1, 1, 1, 2, 2]"
3044,"[0, 3, 0, 3, 3, 0, 0, 0, 3, 3]"
2436,"[0, 0, 0, 0, 2]"
2199,"[3, 3, 3, 3, 3, 0]"
436,"[2, 2, 1, 1, 3, 3, 3, 1, 1, 1]"
1564,"[2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 2, 0, 0]"
337,"[1, 1, 2, 2, 2, 2, 0]"
1764,"[3, 0, 3, 0, 3, 0, 3, 3]"
2796,"[1, 1, 1, 1, 2, 2, 2, 2]"
254,"[1, 1, 3, 3, 3, 3, 3]"
1182,"[3, 1, 3, 1, 1, 2, 2, 1]"
1394,"[1, 1, 3, 3, 3, 3]"
2167,"[2, 1, 2, 2, 2]"
1738,"[2, 2, 2, 2, 1, 1, 1, 1, 1, 2]"
1462,"[1, 1, 1, 1, 3, 3, 3, 3]"
1370,"[0, 2, 2, 2, 2, 2]"
783,"[2, 2, 2, 2, 2, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1]"
1613,"[3, 3, 3, 1, 3, 1, 1]"
528,"[3, 3, 0, 0, 0, 0]"
2968,"[0, 2, 2, 2, 2, 1]"
3182,"[2, 2, 2, 2, 0, 0, 0]"
2221,"[2, 2, 2, 2, 2, 1, 1]"
1710,"[1, 0, 0, 3, 3, 3, 3]"
801,"[0, 2, 2, 0, 0, 0, 0]"
2653,"[1, 1, 3, 3, 3, 3, 3, 0]"
1429,"[0, 0, 2, 2, 2, 0, 2]"
754,"[0, 0, 0, 0, 0, 2]"
2846,"[3, 0, 0, 0, 0, 2, 2, 2]"
436,"[2, 2, 1, 1, 1, 1, 3, 3, 3, 1]"
1102,"[1, 1, 1, 1, 1]"
2275,"[1, 3, 3, 3, 3, 0]"
1207,"[0, 0, 0, 0, 0]"
428,"[0, 0, 3, 3, 1, 1, 1, 1, 3, 3]"
715,"[1, 1, 1, 1, 1]"
2113,"[1, 1, 3, 3, 3, 3, 3]"
758,"[3, 3, 3, 3, 1, 1, 3]"
2845,"[1, 1, 1, 1, 2, 2, 2]"
2784,"[0, 2, 0, 0, 0, 2]"
2639,"[1, 1, 1, 1, 1, 2]"
2101,"[1, 3, 3, 3, 3, 3]"
1651,"[0, 0, 0, 0, 3]"
2384,"[3, 3, 3, 3, 3, 1]"
2731,"[2, 0, 0, 0, 0, 0, 2]"
85,"[0, 0, 2, 2, 2, 1, 1, 2, 2]"
1256,"[2, 0, 0, 0, 0]"
2241,"[2, 2, 2, 2, 2, 0, 0, 0, 0]"
2897,"[2, 2, 2, 1, 2, 1, 1]"
2242,"[3, 3, 3, 3, 3]"
1387,"[2, 1, 1, 1, 1, 1]"
2554,"[3, 3, 0, 3, 3, 0, 0, 0, 0]"
1029,"[0, 3, 3, 3, 3, 1, 1, 1, 3]"
1182,"[3, 1, 3, 1, 1, 2, 2, 1]"
1820,"[2, 2, 2, 1, 1, 1, 2]"
884,"[2, 1, 1, 1, 3, 3, 1]"
595,"[1, 1, 1, 3, 1]"
139,"[0, 3, 3, 0, 3, 3, 3, 1]"
2970,"[1, 2, 2, 1, 3, 1, 1, 1, 2]"
2677,"[3, 3, 0, 0, 0, 0]"
572,"[3, 3, 3, 3, 1, 1, 3]"
1599,"[0, 0, 0, 0, 3, 3, 3, 3]"
2759,"[1, 2, 2, 2, 2]"
794,"[3, 3, 3, 3, 1, 3]"
1428,"[0, 0, 0, 3, 3, 3, 3, 0]"
663,"[0, 0, 2, 0, 0, 0]"
3158,"[1, 1, 1, 1, 1, 3]"
500,"[0, 0, 0, 2, 2, 2, 2, 1, 1, 1]"
875,"[2, 2, 2, 2, 1]"
356,"[3, 3, 0, 0, 0, 0]"
2486,"[0, 0, 0, 0, 0]"
962,"[2, 2, 0, 0, 0, 0, 0, 3, 3, 3, 1]"
1348,"[2, 1, 1, 1, 1, 1]"
559,"[2, 0, 0, 0, 0, 3]"
1507,"[2, 0, 0, 0, 0, 0, 1, 2, 2]"
2798,"[3, 0, 0, 3, 3, 3, 3]"
259,"[2, 2, 2, 2]"
539,"[0, 0, 0, 0, 0, 2, 2, 2]"
649,"[0, 0, 3, 3, 3, 3]"
1750,"[3, 1, 1, 1, 1, 2]"
2731,"[2, 0, 0, 0, 0, 0, 2]"
1371,"[2, 2, 2, 2, 1]"
884,"[2, 1, 1, 1, 1, 3, 3]"
2853,"[2, 0, 0, 0, 0]"
2305,"[1, 1, 1, 1, 3, 3, 3, 3, 1]"
1546,"[2, 3, 3, 3, 1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 2, 1, 1, 1, 3]"
2730,"[2, 1, 1, 1, 2, 2, 2]"
1420,"[3, 3, 3, 3, 3, 1]"
160,"[0, 0, 2, 2, 2, 2, 1, 1]"
652,"[0, 0, 2, 2, 2, 2, 2]"
699,"[2, 2, 2, 2, 2]"
2661,"[0, 0, 0, 2, 2, 0, 0]"
1582,"[3, 3, 3, 1, 1, 1, 1, 1, 3]"
2705,"[0, 0, 0, 0]"
1268,"[0, 0, 3, 3, 3, 3]"
2425,"[0, 0, 2, 2, 2, 2, 2]"
2050,"[0, 0, 0, 0, 0, 3, 3]"
3004,"[0, 0, 0, 3, 3, 3, 3, 3]"
1207,"[0, 0, 0, 0, 0]"
2152,"[1, 3, 3, 3, 3, 3]"
419,"[0, 0, 0, 3, 0, 0, 2, 2, 2, 2, 1]"
2330,"[1, 2, 2, 2, 2, 1, 1, 1, 1]"
2421,"[2, 2, 2, 2, 0, 0, 0, 0]"
2772,"[3, 1, 0, 1, 3, 1, 0, 1, 3, 0, 1, 3, 1, 0, 1, 3, 1, 2, 0, 1, 0, 3, 0, 1, 2, 0, 1, 0, 1, 0, 1]"
1250,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 2, 2, 2, 3, 3, 3]"
3141,"[3, 0, 1, 3, 0, 1, 3, 3, 0, 1, 3, 0, 1]"
751,"[1, 3, 1, 0, 1, 3, 2, 2, 0, 0, 3, 3, 3, 3, 3, 0, 1, 0, 0, 1, 1, 0, 1, 0]"
2370,"[1, 3, 0, 3, 1, 0, 1, 3, 3, 1, 1, 0, 1, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 3, 3, 0, 0, 0]"
854,"[0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2]"
1112,"[1, 1, 2, 2, 2, 2, 2, 1, 1, 3]"
1891,"[0, 0, 0, 0, 0, 2]"
879,"[1, 1, 0, 0, 0, 0, 3, 3, 3, 3, 3]"
2942,"[3, 3, 3, 3, 3, 1, 1]"
1239,"[1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 3, 0, 0, 2]"
536,"[3, 1, 3, 1, 1, 1, 2, 2]"
1463,"[0, 0, 1, 2, 2, 2, 2, 2, 1, 1]"
3255,"[0, 0, 0, 0, 3, 3, 3, 3]"
2372,"[1, 1, 1, 1, 1]"
2864,"[2, 3, 0, 3, 3, 0, 0, 0, 0]"
1894,"[1, 3, 3, 3, 3, 3, 1, 1]"
775,"[3, 3, 3, 3, 0]"
541,"[3, 3, 3, 3, 0, 0, 0, 0, 0, 2]"
2154,"[1, 1, 1, 1, 1, 2, 0]"
568,"[2, 2, 1, 1, 1, 1, 0, 2, 2, 2]"
2386,"[3, 3, 3, 0, 0, 2, 0, 0, 0, 2]"
1432,"[2, 2, 2, 2, 0, 0, 0, 0, 0]"
1398,"[3, 1, 1, 1, 1, 1, 3]"
2678,"[2, 2, 2, 2, 2, 0]"
999,"[2, 0, 0, 2, 0, 2, 2, 1]"
855,"[1, 3, 3, 3, 3, 0]"
2802,"[1, 1, 1, 1, 1]"
1203,"[2, 2, 2, 0, 0, 0, 0]"
1504,"[2, 2, 2, 2]"
2478,"[0, 3, 3, 3, 3, 0, 0, 0, 3]"
3184,"[1, 1, 1, 1]"
3261,"[3, 2, 1, 1, 1, 1, 1, 2, 2, 2]"
2463,"[0, 0, 0, 0, 3, 3]"
1649,"[2, 0, 0, 0, 0, 0]"
1966,"[3, 1, 1, 1, 3, 3, 1, 3]"
1870,"[2, 2, 2, 2, 2, 1, 1]"
1802,"[2, 2, 2, 2, 2, 0, 0, 0, 0]"
1344,"[2, 2, 2, 2, 1, 1, 1, 1, 1]"
2177,"[3, 3, 1, 1, 1, 1]"
2034,"[1, 3, 3, 3, 3, 3, 1]"
3221,"[1, 1, 1, 1, 3]"
1593,"[1, 1, 2, 2, 2, 1, 1, 1]"
240,"[2, 0, 0, 0, 0, 2, 2]"
301,"[0, 0, 0, 3, 3, 3, 3, 3]"
1156,"[0, 0, 0, 0, 0, 2, 2]"
888,"[1, 2, 1, 1, 1, 2, 2]"
781,"[2, 2, 2, 2, 2, 1, 1, 1]"
1387,"[1, 1, 1, 1, 1, 2]"
1373,"[0, 0, 0, 0, 2, 2, 2, 2]"
1965,"[0, 3, 3, 3, 3, 3]"
1006,"[1, 1, 3, 1, 1, 2]"
130,"[2, 1, 1, 3, 1, 1, 1]"
2758,"[2, 0, 0, 0, 0, 2, 2]"
165,"[3, 3, 1, 1, 3, 3, 1, 1, 1]"
2578,"[1, 1, 3, 3, 1, 1, 1]"
3044,"[3, 3, 3, 0, 0, 0, 0, 0, 3, 3]"
713,"[1, 1, 1, 1, 2]"
919,"[1, 1, 1, 1, 1]"
2324,"[1, 1, 2, 2, 2, 2, 2]"
2816,"[2, 3, 1, 1, 1, 1, 3, 1]"
2679,"[1, 1, 1, 2, 2, 2, 2]"
682,"[0, 2, 2, 1, 1, 1, 1, 2, 2]"
1961,"[3, 3, 3, 3, 0, 0]"
476,"[3, 1, 3, 3, 3, 3]"
1252,"[1, 1, 1, 1, 1, 2]"
17,"[1, 1, 1, 1, 3, 3]"
2097,"[0, 0, 0, 0, 2, 2, 2, 2]"
1647,"[2, 2, 1, 1, 1, 1, 1]"
1561,"[1, 1, 1, 1]"
2944,"[2, 1, 1, 1, 1, 3]"
1174,"[0, 0, 0, 0, 0, 3, 3, 3, 3, 3]"
316,"[1, 2, 2, 2, 2, 2, 1]"
2563,"[1, 1, 1, 3, 3, 3, 3, 3]"
3200,"[2, 1, 1, 2, 1, 1, 2, 2]"
1278,"[1, 1, 3, 0, 3, 3, 3, 3]"
1353,"[0, 0, 0, 0, 2, 2]"
3116,"[1, 1, 1, 1, 3, 3, 3, 3, 3]"
1513,"[3, 3, 3, 3, 1]"
701,"[3, 3, 3, 1, 1, 1, 1, 2, 2, 2, 2]"
1938,"[0, 0, 0, 2, 2, 2, 0, 2]"
2866,"[3, 1, 1, 1, 1, 1, 0, 3, 3, 3]"
1477,"[3, 1, 1, 1, 1, 1, 3, 3, 3]"
3133,"[3, 3, 3, 3, 3, 0, 0, 0]"
629,"[2, 2, 2, 2, 0]"
3263,"[2, 1, 1, 1, 1, 3]"
140,"[2, 2, 1, 1, 1, 1]"
1851,"[0, 3, 3, 3, 3]"
567,"[1, 1, 1, 1]"
1158,"[1, 1, 1, 1, 1]"
129,"[3, 1, 1, 1, 1, 1]"
1517,"[2, 2, 2, 2]"
2319,"[2, 2, 2, 2, 0, 0, 0]"
105,"[0, 3, 0, 0, 0, 2, 0]"
548,"[0, 0, 0, 0, 0, 1, 3]"
3242,"[1, 1, 1, 1, 1]"
1087,"[2, 2, 2, 2, 1, 1, 1, 1, 1]"
678,"[2, 0, 0, 0, 3, 3, 3, 3, 0, 0]"
984,"[3, 2, 2, 1, 1, 1, 3, 3, 3, 1, 1, 2]"
315,"[1, 1, 1, 1, 1, 3, 3, 3, 3, 3]"
1562,"[2, 1, 1, 1, 1, 1]"
933,"[0, 0, 0, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1]"
2335,"[3, 3, 1, 1, 1, 1]"
1821,"[2, 2, 2, 1, 1, 1, 1, 2, 2]"
251,"[0, 0, 0, 0, 3, 3, 3, 3, 3]"
2698,"[2, 1, 1, 1, 1, 1]"
1760,"[3, 3, 1, 1, 1, 1, 2, 2]"
2461,"[0, 0, 0, 0, 0, 2, 2, 2, 2]"
970,"[1, 1, 1, 1, 1, 2]"
1129,"[2, 2, 0, 0, 0, 0]"
2846,"[2, 2, 0, 0, 0, 0]"
2595,"[3, 1, 1, 1, 1, 1, 2, 2]"
3263,"[2, 1, 1, 1, 1, 3]"
1941,"[1, 1, 1, 1, 1, 2]"
2688,"[1, 3, 3, 3, 3]"
1553,"[1, 1, 1, 1, 1, 3, 3, 3]"
2102,"[3, 3, 0, 0, 0, 0, 3, 3]"
3048,"[3, 3, 3, 3, 0]"
2227,"[0, 3, 3, 3, 3]"
863,"[0, 0, 0, 0, 2, 2, 2]"
